date,country,confirmed_cases,deaths,recovered,vaccinations,vaccinated_pct
2021-09-19,USA,58,0,42,84589,90.0
2021-09-20,USA,52,0,49,88795,90.0
2021-09-21,USA,43,0,36,93794,90.0
2021-09-22,USA,62,0,44,100685,90.0
2021-09-23,USA,44,0,34,85236,90.0
2021-09-24,USA,61,0,50,90700,90.0
2021-09-25,USA,59,1,50,81222,90.0
2021-09-26,USA,64,0,59,80768,90.0
2021-09-27,USA,30,0,25,94863,90.0
2021-09-28,USA,53,0,47,88779,90.0
2021-09-29,USA,54,0,45,98319,90.0
2021-09-30,USA,53,0,44,89033,90.0
2021-10-01,USA,44,0,31,90179,90.0
2021-10-02,USA,42,0,35,104811,90.0
2021-10-03,USA,45,0,31,95931,90.0
2021-10-04,USA,53,0,38,86474,90.0
2021-10-05,USA,36,0,28,87129,90.0
2021-10-06,USA,47,0,44,96964,90.0
2021-10-07,USA,47,0,41,94358,90.0
2021-10-08,USA,25,0,22,94278,90.0
2021-10-09,USA,50,0,45,107620,90.0
2021-10-10,USA,43,0,31,97894,90.0
2021-10-11,USA,46,0,36,107802,90.0
2021-10-12,USA,41,0,33,102236,90.0
2021-10-13,USA,36,0,25,84858,90.0
2021-10-14,USA,36,0,33,110947,90.0
2021-10-15,USA,43,0,40,86038,90.0
2021-10-16,USA,43,0,33,86884,90.0
2021-10-17,USA,40,0,31,88736,90.0
2021-10-18,USA,28,0,21,113811,90.0
2021-10-19,USA,34,0,24,103882,90.0
2021-10-20,USA,36,0,32,88351,90.0
2021-10-21,USA,33,0,26,88625,90.0
2021-10-22,USA,52,0,42,106368,90.0
2021-10-23,USA,34,0,26,104257,90.0
2021-10-24,USA,38,0,36,106183,90.0
2021-10-25,USA,37,0,28,105163,90.0
2021-10-26,USA,32,0,26,114920,90.0
2021-10-27,USA,32,0,23,100233,90.0
2021-10-28,USA,32,0,26,102383,90.0
2021-10-29,USA,18,0,14,91865,90.0
2021-10-30,USA,29,0,24,83888,90.0
2021-10-31,USA,29,0,21,102923,90.0
2021-11-01,USA,19,0,14,94607,90.0
2021-11-02,USA,37,0,27,106676,90.0
2021-11-03,USA,31,0,27,112805,90.0
2021-11-04,USA,21,0,16,88717,90.0
2021-11-05,USA,34,0,24,100926,90.0
2021-11-06,USA,20,0,19,123213,90.0
2021-11-07,USA,14,0,12,104023,90.0
2021-11-08,USA,24,0,20,98697,90.0
2021-11-09,USA,9,0,7,118304,90.0
2021-11-10,USA,14,0,13,100053,90.0
2021-11-11,USA,21,0,16,109076,90.0
2021-11-12,USA,13,0,11,108004,90.0
2021-11-13,USA,25,0,19,96603,90.0
2021-11-14,USA,27,0,20,103869,90.0
2021-11-15,USA,36,0,31,101907,90.0
2021-11-16,USA,16,0,14,109027,90.0
2021-11-17,USA,20,0,16,104321,90.0
2021-11-18,USA,13,0,12,110868,90.0
2021-11-19,USA,19,0,13,107552,90.0
2021-11-20,USA,37,0,28,102392,90.0
2021-11-21,USA,27,0,19,103298,90.0
2021-11-22,USA,17,0,15,119354,90.0
2021-11-23,USA,8,0,6,116287,90.0
2021-11-24,USA,7,0,5,115312,90.0
2021-11-25,USA,21,0,15,95962,90.0
2021-11-26,USA,18,0,15,113597,90.0
2021-11-27,USA,35,0,31,89858,90.0
2021-11-28,USA,14,0,13,92539,90.0
2021-11-29,USA,19,0,16,116816,90.0
2021-11-30,USA,10,0,7,107048,90.0
2021-12-01,USA,27,0,19,102878,90.0
2021-12-02,USA,2,0,2,109757,90.0
2021-12-03,USA,29,0,25,96285,90.0
2021-12-04,USA,8,0,5,111508,90.0
2021-12-05,USA,23,0,18,102998,90.0
2021-12-06,USA,16,0,12,108863,90.0
2021-12-07,USA,13,0,9,96908,90.0
2021-12-08,USA,25,0,23,96417,90.0
2021-12-09,USA,8,0,7,101755,90.0
2021-12-10,USA,17,0,16,114423,90.0
2021-12-11,USA,16,0,14,125176,90.0
2021-12-12,USA,21,0,16,100932,90.0
2021-12-13,USA,24,0,17,125448,90.0
2021-12-14,USA,26,0,22,93675,90.0
2021-12-15,USA,18,0,15,113229,90.0
2021-12-16,USA,26,0,22,108657,90.0
2021-12-17,USA,19,0,17,130813,90.0
2021-12-18,USA,26,0,24,115808,90.0
2021-12-19,USA,18,0,17,99093,90.0
2021-12-20,USA,25,0,21,120251,90.0
2021-12-21,USA,22,0,16,119256,90.0
2021-12-22,USA,27,0,19,121509,90.0
2021-12-23,USA,12,0,11,108212,90.0
2021-12-24,USA,27,0,22,112998,90.0
2021-12-25,USA,28,0,25,117400,90.0
2021-12-26,USA,9,0,8,125261,90.0
2021-12-27,USA,21,0,19,103338,90.0
2021-12-28,USA,32,0,27,120306,90.0
2021-12-29,USA,33,0,23,116500,90.0
2021-12-30,USA,22,0,17,115384,90.0
2021-12-31,USA,18,0,14,98555,90.0
2022-01-01,USA,21,0,19,131705,90.0
2022-01-02,USA,22,0,17,94876,90.0
2022-01-03,USA,25,0,22,108345,90.0
2022-01-04,USA,35,0,28,131485,90.0
2022-01-05,USA,25,0,19,118063,90.0
2022-01-06,USA,30,0,25,114726,90.0
2022-01-07,USA,27,0,23,104831,90.0
2022-01-08,USA,16,0,12,104969,90.0
2022-01-09,USA,29,0,22,99137,90.0
2022-01-10,USA,31,0,22,116969,90.0
2022-01-11,USA,26,0,23,113221,90.0
2022-01-12,USA,22,0,21,126277,90.0
2022-01-13,USA,37,0,31,103407,90.0
2022-01-14,USA,24,0,22,106302,90.0
2022-01-15,USA,36,0,30,121254,90.0
2022-01-16,USA,40,0,28,131219,90.0
2022-01-17,USA,23,0,22,123751,90.0
2022-01-18,USA,42,0,36,113978,90.0
2022-01-19,USA,34,0,30,116077,90.0
2022-01-20,USA,34,0,28,128132,90.0
2022-01-21,USA,48,0,36,134955,90.0
2022-01-22,USA,33,0,30,121924,90.0
2022-01-23,USA,32,0,24,110795,90.0
2022-01-24,USA,37,0,32,110698,90.0
2022-01-25,USA,34,0,31,122311,90.0
2022-01-26,USA,42,0,35,125319,90.0
2022-01-27,USA,43,0,38,105052,90.0
2022-01-28,USA,35,0,33,120565,90.0
2022-01-29,USA,48,0,38,148772,90.0
2022-01-30,USA,44,0,35,129246,90.0
2022-01-31,USA,33,0,27,129135,90.0
2022-02-01,USA,56,1,40,111710,90.0
2022-02-02,USA,40,0,28,131624,90.0
2022-02-03,USA,45,0,37,98115,90.0
2022-02-04,USA,42,0,32,139204,90.0
2022-02-05,USA,44,0,33,118453,90.0
2022-02-06,USA,52,0,45,126233,90.0
2022-02-07,USA,45,0,34,114813,90.0
2022-02-08,USA,67,0,53,137770,90.0
2022-02-09,USA,52,0,48,129456,90.0
2022-02-10,USA,49,0,40,126990,90.0
2022-02-11,USA,49,0,40,112690,90.0
2022-02-12,USA,53,0,49,119528,90.0
2022-02-13,USA,54,0,46,131118,90.0
2022-02-14,USA,56,0,49,112363,90.0
2022-02-15,USA,51,0,35,120394,90.0
2022-02-16,USA,60,0,45,135687,90.0
2022-02-17,USA,50,0,38,108825,90.0
2022-02-18,USA,71,0,51,130111,90.0
2022-02-19,USA,47,0,44,117875,90.0
2022-02-20,USA,64,0,51,151287,90.0
2022-02-21,USA,70,1,52,130254,90.0
2022-02-22,USA,42,0,36,125631,90.0
2022-02-23,USA,53,0,38,126886,90.0
2022-02-24,USA,54,0,41,120884,90.0
2022-02-25,USA,67,0,55,123284,90.0
2022-02-26,USA,60,0,43,125830,90.0
2022-02-27,USA,80,1,69,112597,90.0
2022-02-28,USA,65,1,59,149221,90.0
2022-03-01,USA,64,0,57,142677,90.0
2022-03-02,USA,57,0,52,124757,90.0
2022-03-03,USA,61,0,55,126751,90.0
2022-03-04,USA,66,0,61,128522,90.0
2022-03-05,USA,73,1,52,99239,90.0
2022-03-06,USA,64,0,58,130928,90.0
2022-03-07,USA,57,0,45,136397,90.0
2022-03-08,USA,66,0,54,126283,90.0
2022-03-09,USA,76,1,53,145306,90.0
2022-03-10,USA,76,0,53,114408,90.0
2022-03-11,USA,76,0,54,137957,90.0
2022-03-12,USA,76,1,67,148392,90.0
2022-03-13,USA,74,0,64,148054,90.0
2022-03-14,USA,83,0,62,139043,90.0
2022-03-15,USA,77,1,69,136222,90.0
2022-03-16,USA,87,1,73,144385,90.0
2022-03-17,USA,70,0,62,135828,90.0
2022-03-18,USA,72,0,55,122316,90.0
2022-03-19,USA,76,1,63,112645,90.0
2022-03-20,USA,73,1,63,151233,90.0
2022-03-21,USA,76,1,58,142744,90.0
2022-03-22,USA,82,0,63,139013,90.0
2022-03-23,USA,85,0,72,119432,90.0
2022-03-24,USA,87,1,78,115874,90.0
2022-03-25,USA,78,0,69,140088,90.0
2022-03-26,USA,77,0,59,106577,90.0
2022-03-27,USA,86,0,75,112037,90.0
2022-03-28,USA,89,1,70,129022,90.0
2022-03-29,USA,88,0,74,137473,90.0
2022-03-30,USA,91,1,86,141654,90.0
2022-03-31,USA,81,0,64,130435,90.0
2022-04-01,USA,90,0,77,153086,90.0
2022-04-02,USA,92,1,65,151962,90.0
2022-04-03,USA,91,1,78,149014,90.0
2022-04-04,USA,91,1,86,148639,90.0
2022-04-05,USA,88,1,70,155868,90.0
2022-04-06,USA,94,1,88,116121,90.0
2022-04-07,USA,94,0,89,106833,90.0
2022-04-08,USA,96,1,68,147442,90.0
2022-04-09,USA,105,1,83,128809,90.0
2022-04-10,USA,106,1,91,135940,90.0
2022-04-11,USA,89,1,76,129504,90.0
2022-04-12,USA,98,0,85,124334,90.0
2022-04-13,USA,93,0,83,141222,90.0
2022-04-14,USA,105,1,95,148446,90.0
2022-04-15,USA,97,0,77,144632,90.0
2022-04-16,USA,98,0,92,121412,90.0
2022-04-17,USA,108,0,77,159041,90.0
2022-04-18,USA,98,0,83,131427,90.0
2022-04-19,USA,92,1,84,146447,90.0
2022-04-20,USA,103,0,93,126976,90.0
2022-04-21,USA,101,1,82,149646,90.0
2022-04-22,USA,97,1,87,135799,90.0
2022-04-23,USA,99,0,75,128381,90.0
2022-04-24,USA,100,0,72,117439,90.0
2022-04-25,USA,100,1,89,135816,90.0
2022-04-26,USA,101,0,91,146080,90.0
2022-04-27,USA,95,0,69,125067,90.0
2022-04-28,USA,98,1,70,121711,90.0
2022-04-29,USA,107,0,84,132247,90.0
2022-04-30,USA,103,0,87,128372,90.0
2022-05-01,USA,102,1,84,144723,90.0
2022-05-02,USA,106,0,87,126584,90.0
2022-05-03,USA,104,0,94,129191,90.0
2022-05-04,USA,104,1,92,132179,90.0
2022-05-05,USA,116,1,106,152879,90.0
2022-05-06,USA,108,1,102,114295,90.0
2022-05-07,USA,104,0,85,153793,90.0
2022-05-08,USA,106,1,96,166230,90.0
2022-05-09,USA,112,0,88,137033,90.0
2022-05-10,USA,116,0,87,138562,90.0
2022-05-11,USA,118,1,102,165884,90.0
2022-05-12,USA,109,0,94,121230,90.0
2022-05-13,USA,109,0,83,127418,90.0
2022-05-14,USA,104,1,80,135614,90.0
2022-05-15,USA,101,0,91,146727,90.0
2022-05-16,USA,103,1,94,140466,90.0
2022-05-17,USA,105,1,79,150967,90.0
2022-05-18,USA,111,0,85,139779,90.0
2022-05-19,USA,111,1,82,162189,90.0
2022-05-20,USA,96,0,79,136200,90.0
2022-05-21,USA,103,0,95,135202,90.0
2022-05-22,USA,95,1,70,114325,90.0
2022-05-23,USA,92,1,88,138053,90.0
2022-05-24,USA,105,1,78,165739,90.0
2022-05-25,USA,109,1,102,114699,90.0
2022-05-26,USA,112,0,79,203284,90.0
2022-05-27,USA,96,1,71,171405,90.0
2022-05-28,USA,108,0,77,140199,90.0
2022-05-29,USA,105,1,81,151461,90.0
2022-05-30,USA,106,1,85,130254,90.0
2022-05-31,USA,105,1,80,152340,90.0
2022-06-01,USA,113,2,90,174515,90.0
2022-06-02,USA,109,1,83,166621,90.0
2022-06-03,USA,107,2,93,146777,90.0
2022-06-04,USA,108,1,93,151121,90.0
2022-06-05,USA,113,2,104,141414,90.0
2022-06-06,USA,103,0,97,162558,90.0
2022-06-07,USA,113,2,88,170487,90.0
2022-06-08,USA,104,0,80,145405,90.0
2022-06-09,USA,113,2,84,142088,90.0
2022-06-10,USA,111,0,80,146416,90.0
2022-06-11,USA,109,0,103,132323,90.0
2022-06-12,USA,107,0,88,104921,90.0
2022-06-13,USA,114,1,96,161572,90.0
2022-06-14,USA,101,0,93,176371,90.0
2022-06-15,USA,113,0,84,133722,90.0
2022-06-16,USA,103,0,93,134666,90.0
2022-06-17,USA,108,1,83,142193,90.0
2022-06-18,USA,94,1,76,149977,90.0
2022-06-19,USA,110,0,97,152832,90.0
2022-06-20,USA,108,1,91,154478,90.0
2022-06-21,USA,108,0,85,156050,90.0
2022-06-22,USA,103,1,84,153308,90.0
2022-06-23,USA,112,0,97,161268,90.0
2022-06-24,USA,98,0,82,153509,90.0
2022-06-25,USA,105,1,99,150179,90.0
2022-06-26,USA,91,0,65,139623,90.0
2022-06-27,USA,99,0,85,181865,90.0
2022-06-28,USA,104,0,94,129499,90.0
2022-06-29,USA,100,0,79,173765,90.0
2022-06-30,USA,97,0,70,169597,90.0
2022-07-01,USA,91,1,69,110286,90.0
2022-07-02,USA,106,1,85,146945,90.0
2022-07-03,USA,88,1,64,148306,90.0
2022-07-04,USA,99,1,70,161461,90.0
2022-07-05,USA,84,0,72,144554,90.0
2022-07-06,USA,98,1,70,161883,90.0
2022-07-07,USA,91,1,85,151971,90.0
2022-07-08,USA,93,0,78,158881,90.0
2022-07-09,USA,102,1,87,150383,90.0
2022-07-10,USA,87,0,69,144779,90.0
2022-07-11,USA,104,1,75,142684,90.0
2022-07-12,USA,87,0,79,150090,90.0
2022-07-13,USA,93,0,85,148209,90.0
2022-07-14,USA,84,0,74,161752,90.0
2022-07-15,USA,93,1,74,167802,90.0
2022-07-16,USA,92,1,74,182795,90.0
2022-07-17,USA,95,0,86,166073,90.0
2022-07-18,USA,97,0,77,159800,90.0
2022-07-19,USA,88,1,72,162700,90.0
2022-07-20,USA,77,0,60,160296,90.0
2022-07-21,USA,87,1,68,164886,90.0
2022-07-22,USA,93,1,74,167712,90.0
2022-07-23,USA,82,1,58,172261,90.0
2022-07-24,USA,95,1,69,175916,90.0
2022-07-25,USA,78,0,65,168231,90.0
2022-07-26,USA,78,0,62,154830,90.0
2022-07-27,USA,85,0,68,163574,90.0
2022-07-28,USA,88,0,67,186231,90.0
2022-07-29,USA,84,1,68,154271,90.0
2022-07-30,USA,70,0,59,181340,90.0
2022-07-31,USA,80,0,64,159835,90.0
2022-08-01,USA,80,0,70,167774,90.0
2022-08-02,USA,81,0,68,156570,90.0
2022-08-03,USA,77,1,69,151384,90.0
2022-08-04,USA,73,1,68,149826,90.0
2022-08-05,USA,75,0,69,147050,90.0
2022-08-06,USA,59,0,47,155690,90.0
2022-08-07,USA,68,0,61,163744,90.0
2022-08-08,USA,70,0,54,169586,90.0
2022-08-09,USA,66,0,47,133959,90.0
2022-08-10,USA,71,1,53,155865,90.0
2022-08-11,USA,64,1,59,175486,90.0
2022-08-12,USA,65,0,49,150798,90.0
2022-08-13,USA,75,1,67,171707,90.0
2022-08-14,USA,62,0,49,158098,90.0
2022-08-15,USA,61,0,58,178358,90.0
2022-08-16,USA,71,1,55,193940,90.0
2022-08-17,USA,78,0,63,154024,90.0
2022-08-18,USA,69,1,51,133427,90.0
2022-08-19,USA,65,1,54,171605,90.0
2022-08-20,USA,58,0,44,153663,90.0
2022-08-21,USA,67,0,58,172488,90.0
2022-08-22,USA,70,0,59,190433,90.0
2022-08-23,USA,51,0,39,156800,90.0
2022-08-24,USA,54,0,47,178250,90.0
2022-08-25,USA,60,1,42,149527,90.0
2022-08-26,USA,53,0,49,186897,90.0
2022-08-27,USA,54,0,39,132655,90.0
2022-08-28,USA,50,0,37,198414,90.0
2022-08-29,USA,60,1,43,145863,90.0
2022-08-30,USA,55,0,45,182678,90.0
2022-08-31,USA,44,0,35,184938,90.0
2022-09-01,USA,54,0,45,155175,90.0
2022-09-02,USA,54,0,47,172670,90.0
2022-09-03,USA,52,0,36,170376,90.0
2022-09-04,USA,45,0,38,156136,90.0
2022-09-05,USA,47,0,37,169103,90.0
2022-09-06,USA,51,0,37,201266,90.0
2022-09-07,USA,48,0,38,179677,90.0
2022-09-08,USA,50,0,35,181172,90.0
2022-09-09,USA,40,0,28,192140,90.0
2022-09-10,USA,50,0,42,171699,90.0
2022-09-11,USA,38,0,30,170153,90.0
2022-09-12,USA,34,0,24,195400,90.0
2022-09-13,USA,38,0,36,165183,90.0
2022-09-14,USA,48,0,45,127933,90.0
2022-09-15,USA,46,0,36,176284,90.0
2022-09-16,USA,47,0,37,154596,90.0
2022-09-17,USA,39,0,33,154924,90.0
2022-09-18,USA,43,0,39,189346,90.0
2022-09-19,USA,45,0,34,171391,90.0
2022-09-20,USA,46,0,34,154201,90.0
2022-09-21,USA,34,0,28,154956,90.0
2022-09-22,USA,34,0,26,156499,90.0
2022-09-23,USA,38,0,31,180459,90.0
2022-09-24,USA,26,0,22,186892,90.0
2022-09-25,USA,39,0,34,182627,90.0
2022-09-26,USA,23,0,19,170355,90.0
2022-09-27,USA,33,0,25,168948,90.0
2022-09-28,USA,23,0,18,194694,90.0
2022-09-29,USA,26,0,24,201199,90.0
2022-09-30,USA,24,0,23,167882,90.0
2022-10-01,USA,23,0,19,171144,90.0
2022-10-02,USA,27,0,22,157175,90.0
2022-10-03,USA,18,0,17,145027,90.0
2022-10-04,USA,14,0,11,151007,90.0
2022-10-05,USA,20,0,19,178013,90.0
2022-10-06,USA,24,0,20,177418,90.0
2022-10-07,USA,29,0,22,207030,90.0
2022-10-08,USA,19,0,17,158628,90.0
2022-10-09,USA,31,0,26,196708,90.0
2022-10-10,USA,25,0,18,166074,90.0
2022-10-11,USA,23,0,18,178669,90.0
2022-10-12,USA,17,0,15,175103,90.0
2022-10-13,USA,20,0,14,202963,90.0
2022-10-14,USA,28,0,25,169723,90.0
2022-10-15,USA,17,0,15,175345,90.0
2022-10-16,USA,17,0,16,132414,90.0
2022-10-17,USA,13,0,12,213873,90.0
2022-10-18,USA,10,0,9,170588,90.0
2022-10-19,USA,10,0,9,175355,90.0
2022-10-20,USA,6,0,4,168708,90.0
2022-10-21,USA,14,0,11,185872,90.0
2022-10-22,USA,13,0,11,203362,90.0
2022-10-23,USA,13,0,12,202926,90.0
2022-10-24,USA,22,0,19,194988,90.0
2022-10-25,USA,3,0,3,184535,90.0
2022-10-26,USA,10,0,8,208023,90.0
2022-10-27,USA,8,0,6,165258,90.0
2022-10-28,USA,6,0,4,157359,90.0
2022-10-29,USA,1,0,0,217151,90.0
2022-10-30,USA,7,0,5,159248,90.0
2022-10-31,USA,15,0,13,214868,90.0
2022-11-01,USA,7,0,5,156650,90.0
2022-11-02,USA,3,0,2,177082,90.0
2022-11-03,USA,5,0,4,162035,90.0
2022-11-04,USA,10,0,7,143266,90.0
2022-11-05,USA,10,0,8,206888,90.0
2022-11-06,USA,2,0,1,180750,90.0
2022-11-07,USA,11,0,9,194247,90.0
2022-11-08,USA,2,0,1,178463,90.0
2022-11-09,USA,5,0,5,217906,90.0
2022-11-10,USA,2,0,1,176274,90.0
2022-11-11,USA,2,0,2,183950,90.0
2022-11-12,USA,3,0,3,182115,90.0
2022-11-13,USA,8,0,6,167367,90.0
2022-11-14,USA,3,0,2,192403,90.0
2022-11-15,USA,1,0,0,191694,90.0
2022-11-16,USA,3,0,2,138206,90.0
2022-11-17,USA,1,0,0,214358,90.0
2022-11-18,USA,1,0,0,162884,90.0
2022-11-19,USA,1,0,0,165342,90.0
2022-11-20,USA,1,0,0,162065,90.0
2022-11-21,USA,3,0,2,170159,90.0
2022-11-22,USA,1,0,1,212329,90.0
2022-11-23,USA,6,0,5,191456,90.0
2022-11-24,USA,1,0,0,185197,90.0
2022-11-25,USA,1,0,0,232817,90.0
2022-11-26,USA,1,0,0,185699,90.0
2022-11-27,USA,2,0,2,188816,90.0
2022-11-28,USA,1,0,0,172607,90.0
2022-11-29,USA,3,0,2,187924,90.0
2022-11-30,USA,1,0,0,207286,90.0
2022-12-01,USA,1,0,0,211983,90.0
2022-12-02,USA,1,0,0,193000,90.0
2022-12-03,USA,1,0,0,167807,90.0
2022-12-04,USA,8,0,6,165057,90.0
2022-12-05,USA,1,0,0,163920,90.0
2022-12-06,USA,5,0,4,181024,90.0
2022-12-07,USA,4,0,3,200112,90.0
2022-12-08,USA,10,0,9,160980,90.0
2022-12-09,USA,1,0,0,208200,90.0
2022-12-10,USA,1,0,0,185062,90.0
2022-12-11,USA,9,0,8,189601,90.0
2022-12-12,USA,1,0,0,210345,90.0
2022-12-13,USA,1,0,0,192143,90.0
2022-12-14,USA,3,0,3,204222,90.0
2022-12-15,USA,1,0,0,185053,90.0
2022-12-16,USA,1,0,0,197387,90.0
2022-12-17,USA,9,0,7,172808,90.0
2022-12-18,USA,1,0,0,179029,90.0
2022-12-19,USA,1,0,0,205581,90.0
2022-12-20,USA,1,0,0,198650,90.0
2022-12-21,USA,1,0,0,188279,90.0
2022-12-22,USA,1,0,0,170610,90.0
2022-12-23,USA,5,0,5,183932,90.0
2022-12-24,USA,4,0,3,176549,90.0
2022-12-25,USA,2,0,2,152459,90.0
2022-12-26,USA,1,0,1,178833,90.0
2022-12-27,USA,8,0,8,168806,90.0
2022-12-28,USA,2,0,2,199862,90.0
2022-12-29,USA,8,0,6,210416,90.0
2022-12-30,USA,3,0,3,195165,90.0
2022-12-31,USA,10,0,7,192348,90.0
2023-01-01,USA,5,0,5,218062,90.0
2023-01-02,USA,17,0,15,199558,90.0
2023-01-03,USA,8,0,7,210968,90.0
2023-01-04,USA,12,0,11,215452,90.0
2023-01-05,USA,4,0,3,201556,90.0
2023-01-06,USA,12,0,9,223655,90.0
2023-01-07,USA,7,0,5,201520,90.0
2023-01-08,USA,10,0,8,196498,90.0
2023-01-09,USA,10,0,9,154158,90.0
2023-01-10,USA,24,0,23,241437,90.0
2023-01-11,USA,8,0,7,194295,90.0
2023-01-12,USA,2,0,1,161482,90.0
2023-01-13,USA,13,0,10,217877,90.0
2023-01-14,USA,15,0,11,180722,90.0
2023-01-15,USA,15,0,11,194852,90.0
2023-01-16,USA,10,0,7,170858,90.0
2023-01-17,USA,9,0,6,208004,90.0
2023-01-18,USA,15,0,11,201244,90.0
2023-01-19,USA,4,0,3,201673,90.0
2023-01-20,USA,12,0,11,204884,90.0
2023-01-21,USA,21,0,17,189674,90.0
2023-01-22,USA,16,0,15,239389,90.0
2023-01-23,USA,18,0,17,198570,90.0
2023-01-24,USA,13,0,12,215635,90.0
2023-01-25,USA,13,0,10,225450,90.0
2023-01-26,USA,21,0,19,188630,90.0
2023-01-27,USA,15,0,11,184704,90.0
2023-01-28,USA,11,0,9,209545,90.0
2023-01-29,USA,11,0,10,198604,90.0
2023-01-30,USA,20,0,16,193996,90.0
2023-01-31,USA,24,0,20,189713,90.0
2023-02-01,USA,23,0,22,227180,90.0
2023-02-02,USA,26,0,24,192907,90.0
2023-02-03,USA,24,0,22,194866,90.0
2023-02-04,USA,24,0,18,205920,90.0
2023-02-05,USA,19,0,14,169559,90.0
2023-02-06,USA,22,0,18,212461,90.0
2023-02-07,USA,30,0,22,218703,90.0
2023-02-08,USA,24,0,19,204498,90.0
2023-02-09,USA,27,0,21,200231,90.0
2023-02-10,USA,27,0,22,208424,90.0
2023-02-11,USA,27,0,20,226984,90.0
2023-02-12,USA,36,0,28,213178,90.0
2023-02-13,USA,36,0,27,174642,90.0
2023-02-14,USA,38,0,28,211576,90.0
2023-02-15,USA,30,0,26,189571,90.0
2023-02-16,USA,41,0,37,221192,90.0
2023-02-17,USA,34,0,25,175186,90.0
2023-02-18,USA,41,0,36,182047,90.0
2023-02-19,USA,35,0,26,201830,90.0
2023-02-20,USA,34,0,26,201142,90.0
2023-02-21,USA,38,0,29,200941,90.0
2023-02-22,USA,40,0,33,239585,90.0
2023-02-23,USA,33,0,31,209055,90.0
2023-02-24,USA,35,0,28,175598,90.0
2023-02-25,USA,45,0,35,211258,90.0
2023-02-26,USA,35,0,32,202413,90.0
2023-02-27,USA,34,0,28,188283,90.0
2023-02-28,USA,34,0,28,203549,90.0
2023-03-01,USA,47,0,38,219189,90.0
2023-03-02,USA,43,0,41,228110,90.0
2023-03-03,USA,52,0,47,222309,90.0
2023-03-04,USA,44,0,38,205078,90.0
2023-03-05,USA,55,0,47,201301,90.0
2023-03-06,USA,51,0,38,192878,90.0
2023-03-07,USA,54,0,40,190826,90.0
2023-03-08,USA,50,0,46,220098,90.0
2023-03-09,USA,59,0,48,213560,90.0
2023-03-10,USA,50,0,36,202062,90.0
2023-03-11,USA,57,0,42,218995,90.0
2023-03-12,USA,56,0,50,241551,90.0
2023-03-13,USA,54,0,47,217898,90.0
2023-03-14,USA,53,0,45,193750,90.0
2023-03-15,USA,53,0,41,159949,90.0
2023-03-16,USA,59,0,47,219420,90.0
2023-03-17,USA,59,0,51,193057,90.0
2023-03-18,USA,55,0,43,197958,90.0
2023-03-19,USA,64,0,51,215003,90.0
2023-03-20,USA,60,0,42,227532,90.0
2023-03-21,USA,58,0,48,219186,90.0
2023-03-22,USA,70,0,55,239052,90.0
2023-03-23,USA,63,0,59,213782,90.0
2023-03-24,USA,65,0,56,242871,90.0
2023-03-25,USA,69,0,58,247227,90.0
2023-03-26,USA,65,0,59,168336,90.0
2023-03-27,USA,73,0,56,196336,90.0
2023-03-28,USA,57,1,53,229042,90.0
2023-03-29,USA,57,0,40,213867,90.0
2023-03-30,USA,58,1,41,206641,90.0
2023-03-31,USA,75,0,54,221405,90.0
2023-04-01,USA,68,0,52,224028,90.0
2023-04-02,USA,57,0,42,200648,90.0
2023-04-03,USA,68,0,56,227931,90.0
2023-04-04,USA,66,0,47,218838,90.0
2023-04-05,USA,71,1,54,202355,90.0
2023-04-06,USA,69,0,59,213119,90.0
2023-04-07,USA,64,0,47,232098,90.0
2023-04-08,USA,70,1,66,209854,90.0
2023-04-09,USA,81,0,69,232970,90.0
2023-04-10,USA,69,1,53,154597,90.0
2023-04-11,USA,77,0,63,211322,90.0
2023-04-12,USA,76,0,58,232896,90.0
2023-04-13,USA,80,0,66,207559,90.0
2023-04-14,USA,76,0,55,225292,90.0
2023-04-15,USA,79,0,58,221214,90.0
2023-04-16,USA,84,0,77,226950,90.0
2023-04-17,USA,82,1,60,223496,90.0
2023-04-18,USA,75,1,66,203869,90.0
2023-04-19,USA,74,0,66,240825,90.0
2023-04-20,USA,73,0,52,214922,90.0
2023-04-21,USA,79,0,75,174478,90.0
2023-04-22,USA,79,0,71,211842,90.0
2023-04-23,USA,89,0,63,176924,90.0
2023-04-24,USA,88,1,63,214047,90.0
2023-04-25,USA,86,0,78,220927,90.0
2023-04-26,USA,78,1,60,250562,90.0
2023-04-27,USA,89,1,83,196953,90.0
2023-04-28,USA,86,1,62,206867,90.0
2023-04-29,USA,78,0,74,202916,90.0
2023-04-30,USA,90,1,72,239794,90.0
2023-05-01,USA,84,1,62,250404,90.0
2023-05-02,USA,90,0,77,203554,90.0
2023-05-03,USA,93,0,66,212697,90.0
2023-05-04,USA,85,0,67,179352,90.0
2023-05-05,USA,84,1,77,218330,90.0
2023-05-06,USA,88,1,71,197313,90.0
2023-05-07,USA,84,0,59,258544,90.0
2023-05-08,USA,92,0,73,250266,90.0
2023-05-09,USA,87,0,81,229757,90.0
2023-05-10,USA,91,1,83,258913,90.0
2023-05-11,USA,82,0,77,164102,90.0
2023-05-12,USA,86,1,71,228332,90.0
2023-05-13,USA,89,0,82,206457,90.0
2023-05-14,USA,91,1,65,212679,90.0
2023-05-15,USA,89,0,73,234288,90.0
2023-05-16,USA,87,0,64,241544,90.0
2023-05-17,USA,94,0,71,208051,90.0
2023-05-18,USA,88,1,69,202554,90.0
